"voyage_id","date_vessels_voyage_began","date_vessel_arrived_with_captives","year_of_arrival_at_port_of_disembarkation","total_embarked_18","total_disembarked","derived_duration","slaves_died_during_middle_passage","mortality_rate","if_res","days_since_bg","days_since_end"
90204,1751-06-29,1752-01-01,1752,230,197,16070400,33,0.143478260869565,0,772.46,774.32
30601,1751-07-02,1752-06-29,1752,155,134,31363200,21,0.135483870967742,0,772.49,776.12
90329,1751-07-10,1752-02-07,1752,297,254,18316800,43,0.144781144781145,0,772.57,774.69
24903,1751-07-19,1752-04-18,1752,187,160,23673600,27,0.144385026737968,0,772.66,775.4
30602,1751-07-20,1752-07-01,1752,381,347,29980800,34,0.089238845144357,0,772.67,776.14
75889,1751-07-21,1752-06-30,1752,251,205,29808000,46,0.183266932270916,0,772.68,776.13
32213,1751-07-23,1752-06-07,1752,250,208,27648000,42,0.168,0,772.7,775.9
11161,1751-08-02,1752-08-09,1752,329,326,32227200,3,0.00911854103343465,0,772.8,776.53
17285,1751-08-06,1752-04-06,1752,329,250,21081600,79,0.240121580547112,0,772.84,775.28
17278,1751-08-08,1752-06-03,1752,304,260,25920000,44,0.144736842105263,0,772.86,775.86
17287,1751-08-08,1752-09-02,1752,369,336,33782400,33,0.0894308943089431,0,772.86,776.77
17280,1751-08-13,1752-06-22,1752,250,214,27129600,36,0.144,0,772.91,776.05
90401,1751-08-13,1752-09-19,1752,77,60,34819200,17,0.220779220779221,0,772.91,776.94
90395,1751-08-14,1752-05-26,1752,164,140,24710400,24,0.146341463414634,0,772.92,775.78
90397,1751-08-21,1752-06-12,1752,184,150,25574400,34,0.184782608695652,0,772.99,775.95
17279,1751-08-23,1752-07-09,1752,294,240,27734400,54,0.183673469387755,0,773.01,776.22
17302,1751-08-23,1752-09-15,1752,200,165,33609600,35,0.175,0,773.01,776.9
17295,1751-08-24,1752-05-21,1752,230,160,23414400,70,0.304347826086957,0,773.02,775.73
30603,1751-08-24,1752-01-01,1752,139,116,11232000,23,0.165467625899281,0,773.02,774.32
30604,1751-08-24,1752-07-23,1752,434,251,28857600,183,0.421658986175115,0,773.02,776.36
30605,1751-08-24,1752-06-04,1752,271,244,24624000,27,0.0996309963099631,0,773.02,775.87
30606,1751-08-24,1752-07-11,1752,110,83,27820800,27,0.245454545454545,0,773.02,776.24
90222,1751-08-31,1752-10-02,1752,187,160,34387200,27,0.144385026737968,0,773.09,777.07
90402,1751-09-04,1752-05-29,1752,168,144,23155200,24,0.142857142857143,0,773.13,775.81
33190,1751-09-06,1752-09-16,1752,543,463,32486400,80,0.147329650092081,0,773.15,776.91
90187,1751-09-13,1752-05-23,1752,120,103,21859200,17,0.141666666666667,0,773.22,775.75
33191,1751-09-25,1752-06-23,1752,81,78,23500800,3,0.037037037037037,0,773.34,776.06
30607,1751-09-27,1752-09-22,1752,476,384,31190400,92,0.19327731092437,0,773.36,776.97
90238,1751-09-28,1752-01-01,1752,230,197,8208000,33,0.143478260869565,0,773.37,774.32
17286,1751-09-30,1752-11-29,1752,220,218,36806400,2,0.00909090909090909,0,773.39,777.65
17303,1751-09-30,1752-11-14,1752,220,225,35510400,-5,-0.0227272727272727,0,773.39,777.5
25212,1751-10-01,1752-07-06,1752,260,197,24105600,63,0.242307692307692,0,773.4,776.19
10608,1751-10-05,1752-12-27,1752,320,286,38793600,34,0.10625,0,773.44,777.93
90278,1751-10-10,1752-06-22,1752,249,203,22118400,46,0.184738955823293,0,773.49,776.05
30608,1751-10-13,1752-09-30,1752,219,189,30499200,30,0.136986301369863,0,773.52,777.05
27091,1751-10-15,1752-06-29,1752,133,114,22291200,19,0.142857142857143,0,773.54,776.12
17301,1751-10-20,1752-06-03,1752,433,233,19612800,200,0.46189376443418,0,773.59,775.86
32502,1751-10-21,1752-09-25,1752,273,236,29376000,37,0.135531135531136,0,773.6,777
30609,1751-10-26,1752-01-01,1752,700,484,5788800,216,0.308571428571429,0,773.65,774.32
17297,1751-10-28,1752-08-03,1752,261,223,24192000,38,0.145593869731801,0,773.67,776.47
32503,1751-11-02,1753-01-03,1753,386,351,36979200,35,0.0906735751295337,0,773.72,778
90304,1751-11-09,1752-08-10,1752,200,160,23760000,40,0.2,0,773.79,776.54
24909,1751-11-12,1752-11-29,1752,449,384,33091200,65,0.144766146993318,0,773.82,777.65
10953,1751-11-15,1752-01-01,1752,310,275,4060800,35,0.112903225806452,0,773.85,774.32
90090,1751-11-15,1752-08-17,1752,178,158,23846400,20,0.112359550561798,0,773.85,776.61
36144,1751-11-22,1752-11-28,1752,170,144,32140800,26,0.152941176470588,0,773.92,777.64
37049,1751-11-25,1752-08-24,1752,118,103,23587200,15,0.127118644067797,0,773.95,776.68
17293,1751-11-27,1752-10-08,1752,215,184,27302400,31,0.144186046511628,0,773.97,777.13
17300,1751-11-30,1753-01-03,1753,359,293,34560000,66,0.183844011142061,0,774,778
24960,1751-12-01,1752-01-01,1752,284,251,2678400,33,0.116197183098592,0,774.01,774.32
17304,1751-12-06,1752-10-24,1752,223,182,27907200,41,0.183856502242152,0,774.06,777.29
17288,1751-12-07,1752-07-29,1752,335,273,20304000,62,0.185074626865672,0,774.07,776.42
17291,1751-12-07,1752-09-16,1752,196,174,24537600,22,0.112244897959184,0,774.07,776.91
30610,1751-12-09,1752-10-22,1752,609,585,27475200,24,0.0394088669950739,0,774.09,777.27
90266,1751-12-09,1752-10-20,1752,192,170,27302400,22,0.114583333333333,0,774.09,777.25
31502,1751-12-10,1752-01-01,1752,152,137,1900800,15,0.0986842105263158,0,774.1,774.32
10956,1751-12-11,1752-10-27,1752,256,245,27734400,11,0.04296875,0,774.11,777.32
50744,1751-12-12,1753-03-20,1753,439,410,40089600,29,0.0660592255125285,0,774.12,778.76
10546,1751-12-15,1753-01-01,1753,310,277,33091200,33,0.106451612903226,0,774.15,777.98
90270,1751-12-18,1752-01-01,1752,148,131,1209600,17,0.114864864864865,0,774.18,774.32
90398,1751-12-28,1752-09-19,1752,200,114,22982400,86,0.43,1,774.28,776.94
49600,1751-12-30,1753-02-09,1753,491,459,35164800,32,0.065173116089613,0,774.3,778.37
10474,1752-01-01,1753-07-24,1753,297,257,49248000,40,0.134680134680135,0,774.32,780.02
24020,1752-01-01,1753-08-27,1753,180,160,52185600,20,0.111111111111111,0,774.32,780.36
24990,1752-01-01,1753-01-01,1753,250,208,31622400,42,0.168,0,774.32,777.98
75242,1752-01-01,1752-08-24,1752,90,70,20390400,20,0.222222222222222,0,774.32,776.68
90409,1752-01-11,1752-08-21,1752,463,378,19267200,85,0.183585313174946,0,774.42,776.65
90105,1752-01-14,1752-08-28,1752,347,283,19612800,64,0.184438040345821,0,774.45,776.72
11014,1752-01-15,1753-02-13,1753,340,294,34128000,46,0.135294117647059,0,774.46,778.41
76204,1752-01-18,1752-09-21,1752,166,124,21340800,42,0.253012048192771,0,774.49,776.96
30611,1752-01-28,1752-04-11,1752,500,485,6393600,15,0.03,0,774.59,775.33
90297,1752-01-31,1752-08-13,1752,110,81,16848000,29,0.263636363636364,0,774.62,776.57
90413,1752-02-08,1752-07-30,1752,150,130,14947200,20,0.133333333333333,0,774.7,776.43
24929,1752-02-13,1753-02-19,1753,234,208,32140800,26,0.111111111111111,0,774.75,778.47
30612,1752-02-13,1753-01-02,1753,480,426,27993600,54,0.1125,0,774.75,777.99
30613,1752-02-13,1753-01-11,1753,380,328,28771200,52,0.136842105263158,0,774.75,778.08
77604,1752-02-18,1752-09-30,1752,68,60,19440000,8,0.117647058823529,0,774.8,777.05
77602,1752-02-19,1752-08-05,1752,21,17,14515200,4,0.19047619047619,0,774.81,776.49
90410,1752-02-22,1752-11-17,1752,397,340,23241600,57,0.143576826196474,0,774.84,777.53
17312,1752-02-24,1752-11-24,1752,329,250,23673600,79,0.240121580547112,0,774.86,777.6
17313,1752-02-28,1753-08-28,1753,190,170,47260800,20,0.105263157894737,0,774.9,780.37
17320,1752-02-28,1753-03-21,1753,339,277,33436800,62,0.182890855457227,1,774.9,778.77
17327,1752-03-01,1753-05-30,1753,100,89,39312000,11,0.11,0,774.92,779.47
90243,1752-03-03,1752-12-04,1752,350,300,23846400,50,0.142857142857143,0,774.94,777.7
90155,1752-03-07,1752-11-15,1752,459,393,21859200,66,0.143790849673203,0,774.98,777.51
36159,1752-03-12,1753-06-15,1753,61,57,39744000,4,0.0655737704918033,0,775.03,779.63
32504,1752-03-18,1753-01-14,1753,386,351,26092800,35,0.0906735751295337,0,775.09,778.11
49602,1752-03-21,1753-05-22,1753,392,347,36892800,45,0.114795918367347,0,775.12,779.39
90171,1752-03-21,1752-11-08,1752,320,274,20044800,46,0.14375,0,775.12,777.44
17326,1752-03-27,1753-03-20,1753,248,212,30931200,36,0.145161290322581,0,775.18,778.76
17321,1752-03-29,1753-01-09,1753,310,253,24710400,57,0.183870967741935,0,775.2,778.06
17308,1752-04-07,1752-12-22,1752,228,195,22377600,33,0.144736842105263,0,775.29,777.88
33193,1752-04-10,1753-04-21,1753,471,471,32486400,0,0,0,775.32,779.08
90368,1752-04-11,1752-11-29,1752,130,111,20044800,19,0.146153846153846,0,775.33,777.65
30614,1752-04-17,1753-01-12,1753,495,474,23328000,21,0.0424242424242424,0,775.39,778.09
90302,1752-04-17,1752-12-18,1752,183,149,21168000,34,0.185792349726776,0,775.39,777.84
77606,1752-04-25,1752-12-01,1752,94,85,19008000,9,0.0957446808510638,0,775.47,777.67
30615,1752-04-28,1753-07-16,1753,209,178,38361600,31,0.148325358851675,0,775.5,779.94
90365,1752-04-28,1752-12-29,1752,392,320,21168000,72,0.183673469387755,0,775.5,777.95
36153,1752-05-01,1753-01-01,1753,133,110,21168000,23,0.172932330827068,0,775.53,777.98
30616,1752-05-04,1753-02-25,1753,150,129,25660800,21,0.14,0,775.56,778.53
90294,1752-05-05,1752-12-15,1752,280,240,19353600,40,0.142857142857143,0,775.57,777.81
90343,1752-05-06,1753-04-27,1753,84,72,30758400,12,0.142857142857143,0,775.58,779.14
36154,1752-05-08,1753-02-20,1753,94,78,24883200,16,0.170212765957447,0,775.6,778.48
90417,1752-05-11,1753-12-22,1753,89,74,50976000,15,0.168539325842697,0,775.63,781.53
30617,1752-05-14,1753-03-01,1753,450,410,25142400,40,0.0888888888888889,0,775.66,778.57
30618,1752-05-14,1753-05-05,1753,312,266,30758400,46,0.147435897435897,0,775.66,779.22
30619,1752-05-15,1753-03-27,1753,316,309,27302400,7,0.0221518987341772,0,775.67,778.83
50746,1752-05-16,1753-06-04,1753,627,564,33177600,63,0.100478468899522,0,775.68,779.52
49712,1752-05-19,1753-04-11,1753,581,522,28252800,59,0.101549053356282,0,775.71,778.98
31505,1752-05-20,1753-08-05,1753,250,208,38188800,42,0.168,0,775.72,780.14
32215,1752-05-26,1753-10-01,1753,367,313,42595200,54,0.147138964577657,0,775.78,780.71
30620,1752-05-26,1753-03-19,1753,782,723,25660800,59,0.0754475703324808,0,775.78,778.75
90145,1752-05-26,1753-03-03,1753,355,290,24278400,65,0.183098591549296,0,775.78,778.59
30622,1752-05-27,1753-06-09,1753,176,155,32659200,21,0.119318181818182,0,775.79,779.57
30621,1752-05-28,1753-03-20,1753,656,559,25574400,97,0.147865853658537,0,775.8,778.76
30623,1752-06-04,1753-06-01,1753,341,324,31276800,17,0.0498533724340176,0,775.87,779.49
90421,1752-06-04,1753-09-23,1753,50,39,41126400,11,0.22,0,775.87,780.63
17310,1752-06-07,1753-02-08,1753,391,319,21254400,72,0.184143222506394,0,775.9,778.36
90074,1752-06-09,1752-12-19,1752,286,257,16675200,29,0.101398601398601,0,775.92,777.85
90422,1752-06-13,1753-07-23,1753,36,28,34992000,8,0.222222222222222,0,775.96,780.01
10520,1752-06-15,1753-03-13,1753,323,279,23414400,44,0.136222910216718,0,775.98,778.69
11170,1752-06-15,1753-08-23,1753,282,244,37497600,38,0.134751773049645,0,775.98,780.32
30624,1752-06-16,1752-10-11,1752,300,284,10108800,16,0.0533333333333333,0,775.99,777.16
30625,1752-06-16,1753-03-16,1753,413,376,23587200,37,0.0895883777239709,0,775.99,778.72
90139,1752-06-17,1753-06-23,1753,257,210,32054400,47,0.182879377431907,1,776,779.71
24912,1752-06-30,1753-04-06,1753,294,240,24192000,54,0.183673469387755,0,776.13,778.93
90418,1752-06-30,1753-06-02,1753,207,167,29116800,40,0.193236714975845,1,776.13,779.5
24962,1752-07-01,1753-12-28,1753,63,54,47088000,9,0.142857142857143,0,776.14,781.59
90420,1752-07-02,1754-03-08,1754,234,200,53049600,34,0.145299145299145,0,776.15,782.29
30626,1752-07-03,1753-09-03,1753,354,269,36892800,85,0.240112994350282,0,776.16,780.43
30627,1752-07-03,1754-01-01,1754,276,209,47260800,67,0.242753623188406,0,776.16,781.63
77611,1752-07-05,1753-10-01,1753,230,197,39139200,33,0.143478260869565,0,776.18,780.71
32505,1752-07-08,1753-03-12,1753,386,351,21340800,35,0.0906735751295337,0,776.21,778.68
17324,1752-07-13,1753-05-01,1753,386,351,25228800,35,0.0906735751295337,0,776.26,779.18
36156,1752-07-17,1752-10-30,1752,71,60,9072000,11,0.154929577464789,1,776.3,777.35
90285,1752-07-22,1753-08-16,1753,266,228,33696000,38,0.142857142857143,0,776.35,780.25
30629,1752-07-24,1753-06-11,1753,512,466,27820800,46,0.08984375,0,776.37,779.59
30630,1752-07-24,1753-08-13,1753,460,405,33264000,55,0.119565217391304,0,776.37,780.22
24915,1752-07-25,1753-10-23,1753,126,108,39312000,18,0.142857142857143,0,776.38,780.93
17318,1752-07-26,1753-06-09,1753,337,275,27475200,62,0.183976261127596,0,776.39,779.57
36157,1752-07-31,1753-08-01,1753,150,127,31622400,23,0.153333333333333,0,776.44,780.1
90423,1752-07-31,1753-07-31,1753,418,394,31536000,24,0.0574162679425837,0,776.44,780.09
17309,1752-08-01,1753-06-09,1753,273,236,26956800,37,0.135531135531136,0,776.45,779.57
90392,1752-08-04,1753-12-29,1753,147,130,44236800,17,0.115646258503401,0,776.48,781.6
17307,1752-08-07,1753-08-06,1753,232,189,31449600,43,0.185344827586207,0,776.51,780.15
17315,1752-08-08,1753-04-01,1753,328,249,20390400,79,0.240853658536585,0,776.52,778.88
30631,1752-08-09,1753-04-26,1753,225,215,22464000,10,0.0444444444444444,0,776.53,779.13
10706,1752-08-15,1753-07-26,1753,289,250,29808000,39,0.134948096885813,0,776.59,780.04
10647,1752-08-16,1753-11-23,1753,260,225,40089600,35,0.134615384615385,0,776.6,781.24
90348,1752-08-17,1753-07-06,1753,187,160,27907200,27,0.144385026737968,0,776.61,779.84
90425,1752-08-18,1753-12-13,1753,80,71,41644800,9,0.1125,0,776.62,781.44
10869,1752-08-19,1754-01-10,1754,220,217,43977600,3,0.0136363636363636,1,776.63,781.72
24913,1752-08-20,1753-06-05,1753,125,111,24969600,14,0.112,0,776.64,779.53
90061,1752-08-21,1753-10-16,1753,251,215,36374400,36,0.143426294820717,0,776.65,780.86
90289,1752-08-21,1753-07-06,1753,315,270,27561600,45,0.142857142857143,0,776.65,779.84
17323,1752-08-25,1753-05-24,1753,225,193,23500800,32,0.142222222222222,0,776.69,779.41
90166,1752-08-26,1753-08-01,1753,230,197,29376000,33,0.143478260869565,0,776.7,780.1
90352,1752-08-26,1753-09-28,1753,331,270,34387200,61,0.18429003021148,0,776.7,780.68
90374,1752-08-26,1753-09-18,1753,140,120,33523200,20,0.142857142857143,0,776.7,780.58
90403,1752-08-27,1753-06-05,1753,174,149,24364800,25,0.14367816091954,0,776.71,779.53
36158,1752-08-28,1753-11-20,1753,152,124,38793600,28,0.184210526315789,0,776.72,781.21
31507,1752-08-31,1753-07-01,1753,276,209,26265600,67,0.242753623188406,0,776.75,779.79
90205,1752-08-31,1753-07-17,1753,313,268,27648000,45,0.143769968051118,0,776.75,779.95
24025,1752-09-13,1753-08-06,1753,192,170,28252800,22,0.114583333333333,0,776.88,780.15
24914,1752-09-14,1753-07-24,1753,118,101,27043200,17,0.144067796610169,0,776.89,780.02
25208,1752-09-14,1753-01-01,1753,149,126,9417600,23,0.154362416107383,0,776.89,777.98
10929,1752-09-15,1754-01-01,1754,310,277,40867200,33,0.106451612903226,0,776.9,781.63
90260,1752-09-18,1753-12-11,1753,210,180,38793600,30,0.142857142857143,0,776.93,781.42
30632,1752-09-26,1754-01-28,1754,217,178,42249600,39,0.179723502304147,0,777.01,781.9
17314,1752-09-27,1753-07-20,1753,260,256,25574400,4,0.0153846153846154,0,777.02,779.98
17316,1752-09-28,1753-06-07,1753,250,208,21772800,42,0.168,0,777.03,779.55
30633,1752-09-28,1753-08-25,1753,144,124,28598400,20,0.138888888888889,0,777.03,780.34
30634,1752-09-28,1753-07-16,1753,340,320,25142400,20,0.0588235294117647,0,777.03,779.94
30635,1752-09-28,1753-07-24,1753,107,105,25833600,2,0.0186915887850467,0,777.03,780.02
50749,1752-09-30,1753-12-03,1753,453,407,37065600,46,0.101545253863135,0,777.05,781.34
24043,1752-10-02,1754-01-01,1754,250,208,39398400,42,0.168,0,777.07,781.63
25093,1752-10-02,1753-12-12,1753,39,35,37670400,4,0.102564102564103,0,777.07,781.43
25644,1752-10-05,1753-04-22,1753,150,135,17193600,15,0.1,0,777.1,779.09
77616,1752-10-13,1753-03-21,1753,89,73,13737600,16,0.179775280898876,0,777.18,778.77
26016,1752-10-14,1754-05-03,1754,169,150,48902400,19,0.112426035502959,0,777.19,782.85
77617,1752-10-14,1753-07-11,1753,112,91,23328000,21,0.1875,0,777.19,779.89
77618,1752-10-14,1753-06-23,1753,490,400,21772800,90,0.183673469387755,0,777.19,779.71
10984,1752-10-15,1754-04-04,1754,247,214,46310400,33,0.133603238866397,0,777.2,782.56
17328,1752-10-15,1753-12-18,1753,359,293,37065600,66,0.183844011142061,0,777.2,781.49
90133,1752-10-16,1753-12-13,1753,187,160,36547200,27,0.144385026737968,0,777.21,781.44
30636,1752-10-18,1753-01-01,1753,210,128,6480000,82,0.39047619047619,0,777.23,777.98
30637,1752-10-18,1753-06-29,1753,211,180,21945600,31,0.146919431279621,0,777.23,779.77
50748,1752-10-19,1753-11-20,1753,554,498,34300800,56,0.101083032490975,0,777.24,781.21
50750,1752-10-20,1753-08-29,1753,524,471,27043200,53,0.101145038167939,0,777.25,780.38
90330,1752-10-20,1753-07-31,1753,287,246,24537600,41,0.142857142857143,0,777.25,780.09
36161,1752-10-23,1754-01-27,1754,70,62,39830400,8,0.114285714285714,1,777.28,781.89
30638,1752-10-26,1754-01-09,1754,160,145,38016000,15,0.09375,0,777.31,781.71
33194,1752-10-28,1753-10-10,1753,250,208,29980800,42,0.168,0,777.33,780.8
30639,1752-10-28,1753-01-01,1753,327,272,5616000,55,0.168195718654434,0,777.33,777.98
17311,1752-10-30,1753-08-25,1753,383,350,25833600,33,0.0861618798955614,0,777.35,780.34
24927,1752-10-30,1754-01-25,1754,83,74,39052800,9,0.108433734939759,0,777.35,781.87
77622,1752-10-30,1753-09-03,1753,331,270,26611200,61,0.18429003021148,0,777.35,780.43
17305,1752-11-01,1753-08-15,1753,250,208,24796800,42,0.168,0,777.37,780.24
77621,1752-11-01,1753-07-11,1753,218,178,21772800,40,0.18348623853211,0,777.37,779.89
90436,1752-11-03,1754-05-29,1754,26,20,49420800,6,0.230769230769231,0,777.39,783.11
35127,1752-11-04,1753-12-01,1753,275,146,33868800,129,0.469090909090909,1,777.4,781.32
30640,1752-11-13,1754-01-01,1754,124,103,35769600,21,0.169354838709677,0,777.49,781.63
90432,1752-11-14,1753-09-03,1753,306,250,25315200,56,0.183006535947712,0,777.5,780.43
17317,1752-11-15,1753-06-04,1753,250,208,17366400,42,0.168,0,777.51,779.52
77619,1752-11-15,1753-01-01,1753,352,287,4060800,65,0.184659090909091,0,777.51,777.98
77624,1752-11-15,1753-01-01,1753,352,287,4060800,65,0.184659090909091,0,777.51,777.98
10936,1752-11-18,1754-01-09,1754,223,214,36028800,9,0.0403587443946188,0,777.54,781.71
30641,1752-11-18,1754-06-23,1754,387,246,50284800,141,0.364341085271318,0,777.54,783.36
17306,1752-11-20,1753-07-07,1753,276,209,19785600,67,0.242753623188406,0,777.56,779.85
30642,1752-11-21,1754-02-21,1754,503,429,39484800,74,0.147117296222664,0,777.57,782.14
30643,1752-11-27,1754-01-10,1754,280,221,35337600,59,0.210714285714286,0,777.63,781.72
90437,1752-11-29,1753-12-20,1753,173,148,33350400,25,0.144508670520231,0,777.65,781.51
90440,1752-11-29,1753-09-23,1753,134,115,25747200,19,0.141791044776119,0,777.65,780.63
36152,1752-11-30,1753-10-16,1753,35,29,27648000,6,0.171428571428571,0,777.66,780.86
11196,1752-12-15,1754-06-12,1754,309,267,47001600,42,0.135922330097087,0,777.81,783.25
90405,1752-12-20,1754-04-17,1754,294,240,41731200,54,0.183673469387755,0,777.86,782.69
90152,1752-12-22,1753-09-13,1753,175,150,22896000,25,0.142857142857143,0,777.88,780.53
17319,1752-12-28,1753-09-16,1753,352,320,22636800,32,0.0909090909090909,0,777.94,780.56
33195,1752-12-29,1754-01-20,1754,232,209,33436800,23,0.0991379310344828,0,777.95,781.82
30644,1752-12-29,1754-01-31,1754,121,105,34387200,16,0.132231404958678,0,777.95,781.93
30645,1752-12-30,1753-08-07,1753,309,263,19008000,46,0.148867313915858,0,777.96,780.16
10721,1753-01-01,1754-04-01,1754,313,271,39312000,42,0.134185303514377,0,777.98,782.53
10819,1753-01-01,1754-12-03,1754,348,301,60566400,47,0.135057471264368,0,777.98,784.99
10919,1753-01-01,1754-05-15,1754,327,305,43113600,22,0.0672782874617737,0,777.98,782.97
10987,1753-01-01,1754-06-18,1754,347,300,46051200,47,0.135446685878963,0,777.98,783.31
27064,1753-01-01,1754-08-12,1754,90,80,50803200,10,0.111111111111111,0,777.98,783.86
27066,1753-01-01,1754-09-07,1754,69,54,53049600,15,0.217391304347826,0,777.98,784.12
24991,1753-01-01,1754-12-09,1754,142,126,61084800,16,0.112676056338028,0,777.98,785.05
30646,1753-01-01,1753-03-22,1753,346,307,6912000,39,0.11271676300578,1,777.98,778.78
36169,1753-01-01,1754-09-05,1754,68,61,52876800,7,0.102941176470588,0,777.98,784.1
90319,1753-01-02,1754-04-04,1754,176,144,39484800,32,0.181818181818182,0,777.99,782.56
90216,1753-01-12,1753-09-13,1753,234,200,21081600,34,0.145299145299145,0,778.09,780.53
90372,1753-01-16,1754-04-20,1754,222,190,39657600,32,0.144144144144144,0,778.13,782.72
17347,1753-01-19,1754-02-22,1754,365,298,34473600,67,0.183561643835616,0,778.16,782.15
17348,1753-01-20,1753-12-17,1753,368,300,28598400,68,0.184782608695652,0,778.17,781.48
17331,1753-01-27,1753-12-14,1753,210,180,27734400,30,0.142857142857143,0,778.24,781.45
33197,1753-02-01,1754-02-20,1754,386,351,33177600,35,0.0906735751295337,0,778.29,782.13
31851,1753-02-01,1754-11-30,1754,196,174,57628800,22,0.112244897959184,0,778.29,784.96
90298,1753-02-01,1753-08-27,1753,171,151,17884800,20,0.116959064327485,0,778.29,780.36
24972,1753-02-02,1753-10-03,1753,56,47,20995200,9,0.160714285714286,0,778.3,780.73
17333,1753-02-05,1754-03-02,1754,292,250,33696000,42,0.143835616438356,0,778.33,782.23
30647,1753-02-05,1754-07-31,1754,526,260,46742400,266,0.505703422053232,0,778.33,783.74
90181,1753-02-05,1753-12-28,1753,424,346,28166400,78,0.183962264150943,0,778.33,781.59
90455,1753-02-05,1754-02-13,1754,143,122,32227200,21,0.146853146853147,0,778.33,782.06
90267,1753-02-06,1754-01-26,1754,338,300,30585600,38,0.112426035502959,0,778.34,781.88
17355,1753-02-08,1753-12-12,1753,357,306,26524800,51,0.142857142857143,0,778.36,781.43
33198,1753-02-08,1754-01-03,1754,131,116,28425600,15,0.114503816793893,0,778.36,781.65
36163,1753-02-09,1753-12-04,1753,100,88,25747200,12,0.12,0,778.37,781.35
24916,1753-02-13,1754-03-29,1754,133,114,35337600,19,0.142857142857143,0,778.41,782.5
24974,1753-02-14,1753-12-22,1753,65,51,26870400,14,0.215384615384615,0,778.42,781.53
90252,1753-02-20,1754-01-30,1754,424,346,29721600,78,0.183962264150943,0,778.48,781.92
90106,1753-02-23,1753-10-03,1753,375,306,19180800,69,0.184,0,778.51,780.73
36164,1753-02-23,1754-01-16,1754,123,101,28252800,22,0.178861788617886,0,778.51,781.78
17339,1753-02-24,1754-06-26,1754,208,180,42076800,28,0.134615384615385,0,778.52,783.39
30648,1753-02-26,1754-04-25,1754,383,349,36547200,34,0.0887728459530026,0,778.54,782.77
30649,1753-02-26,1754-02-13,1754,351,363,30412800,-12,-0.0341880341880342,0,778.54,782.06
30650,1753-02-26,1754-03-02,1754,148,136,31881600,12,0.0810810810810811,0,778.54,782.23
30651,1753-02-26,1754-05-09,1754,163,147,37756800,16,0.098159509202454,0,778.54,782.91
30652,1753-02-27,1753-12-10,1753,744,653,24710400,91,0.122311827956989,0,778.55,781.41
32508,1753-03-03,1754-02-01,1754,374,342,28944000,32,0.0855614973262032,0,778.59,781.94
32509,1753-03-10,1754-01-24,1754,250,208,27648000,42,0.168,0,778.66,781.86
90456,1753-03-12,1754-12-01,1754,350,310,54345600,40,0.114285714285714,0,778.68,784.97
10395,1753-03-15,1754-01-01,1754,246,220,25228800,26,0.105691056910569,0,778.71,781.63
10877,1753-03-15,1754-01-01,1754,303,279,25228800,24,0.0792079207920792,0,778.71,781.63
33199,1753-03-20,1754-04-22,1754,386,351,34387200,35,0.0906735751295337,0,778.76,782.74
90091,1753-03-22,1753-11-06,1753,172,153,19785600,19,0.11046511627907,0,778.78,781.07
24988,1753-03-29,1754-01-01,1754,276,209,24019200,67,0.242753623188406,0,778.85,781.63
90414,1753-04-05,1754-01-07,1754,251,215,23932800,36,0.143426294820717,0,778.92,781.69
30653,1753-04-07,1754-05-11,1754,480,421,34473600,59,0.122916666666667,0,778.94,782.93
90460,1753-04-07,1754-06-01,1754,130,167,36288000,-37,-0.284615384615385,0,778.94,783.14
17330,1753-04-08,1753-12-07,1753,380,310,20995200,70,0.184210526315789,0,778.95,781.38
90461,1753-04-13,1754-01-25,1754,355,290,24796800,65,0.183098591549296,0,779,781.87
33200,1753-04-19,1754-06-25,1754,386,351,37324800,35,0.0906735751295337,0,779.06,783.38
90075,1753-04-19,1753-10-10,1753,266,239,15033600,27,0.101503759398496,0,779.06,780.8
90458,1753-04-19,1754-03-21,1754,230,209,29030400,21,0.091304347826087,0,779.06,782.42
90156,1753-04-21,1753-12-12,1753,429,350,20304000,79,0.184149184149184,0,779.08,781.43
52031,1753-04-24,1754-02-07,1754,184,163,24969600,21,0.114130434782609,0,779.11,782
77632,1753-05-04,1754-03-12,1754,41,32,26956800,9,0.219512195121951,0,779.21,782.33
30654,1753-05-06,1754-01-31,1754,302,287,23328000,15,0.0496688741721854,0,779.23,781.93
33201,1753-05-07,1754-06-01,1754,250,208,33696000,42,0.168,0,779.24,783.14
17350,1753-05-09,1754-06-26,1754,336,272,35683200,64,0.19047619047619,0,779.26,783.39
90068,1753-05-15,1754-02-02,1754,319,260,22723200,59,0.184952978056426,0,779.32,781.95
17336,1753-05-18,1754-02-22,1754,292,250,24192000,42,0.143835616438356,0,779.35,782.15
30655,1753-05-23,1754-01-13,1754,238,181,20304000,57,0.239495798319328,0,779.4,781.75
30656,1753-05-23,1754-09-01,1754,354,214,40262400,140,0.395480225988701,0,779.4,784.06
90411,1753-05-23,1754-04-17,1754,346,296,28425600,50,0.144508670520231,0,779.4,782.69
30657,1753-05-24,1754-02-08,1754,161,161,22464000,0,0,0,779.41,782.01
90476,1753-05-24,1754-08-27,1754,420,340,39744000,80,0.19047619047619,0,779.41,784.01
90172,1753-06-02,1754-05-06,1754,239,205,29203200,34,0.142259414225941,0,779.5,782.88
90223,1753-06-02,1754-04-22,1754,238,204,27993600,34,0.142857142857143,0,779.5,782.74
